chapter,according,alma,ammon,away,began,behold,believe,brethren,bring,brother,brought,called,came,cast,cause,children,christ,church,city,come,commanded,commandments,concerning,day,days,death,destroy,did,earth,exceedingly,face,faith,father,fathers,forth,given,god,good,great,hand,hands,hath,having,heart,hearts,holy,house,insomuch,israel,jesus,king,know,lamanites,land,law,lord,make,man,manner,men,moroni,nephi,nephites,pass,people,power,remember,repent,said,saith,save,saw,say,saying,seed,shall,sins,son,sons,spake,speak,spirit,spoken,thee,things,thou,thy,time,unto,voice,went,wherefore,wilderness,word,words,world,written,ye,yea,year
Mosiah 7,0.01998277227823161,0.0,0.2531441442850039,0.0,0.0,0.18785121924365852,0.0,0.17914176159949077,0.02813084717616522,0.0,0.1472506278339888,0.0,0.1606033204235373,0.0,0.07588076365234815,0.04237027559520939,0.053567951805703645,0.0,0.16468040090865896,0.08696895049313919,0.05503301313516349,0.0,0.06472928547577833,0.06384587993469011,0.11006602627032698,0.05594953349787892,0.0,0.10892165087848985,0.02177616904774653,0.02542283054844979,0.02844822061368104,0.0,0.022498117113296186,0.08439254152849565,0.038244395383029504,0.0,0.18339599454850758,0.0,0.07137925352157215,0.024912732862118887,0.05328374613862047,0.024299710986343988,0.08210089098759073,0.028609592013591065,0.0,0.0,0.0,0.0,0.032936080181731796,0.0,0.49765722563194403,0.06298032219674309,0.13536247574417085,0.36812441464462553,0.0,0.07926081794226797,0.0,0.09947171703916664,0.0,0.04050278485683647,0.0,0.15973339790090854,0.02979332866494882,0.11720021468536322,0.22473975619122963,0.0,0.0,0.0,0.17182076917071992,0.06768625781493585,0.0,0.02797476674893946,0.023147375140106227,0.024420228300206053,0.0,0.12544971917531597,0.0,0.04932871522296253,0.0,0.030332306476268934,0.14552471995955282,0.0,0.0,0.0,0.08884323354750674,0.0,0.0,0.06185279262864964,0.08749131146616042,0.0314754137490416,0.08392430024681838,0.0,0.09267727796808956,0.0,0.0748424270259023,0.0,0.0,0.1989434340783333,0.05022866343658424,0.0
Mosiah 8,0.0,0.0,0.43028656654404707,0.0,0.0,0.04561481103851367,0.0,0.09787487504248366,0.0,0.0,0.14302402914377987,0.07562075546154262,0.12999454466809066,0.0,0.03685136257721493,0.061731154773661694,0.0,0.0,0.0,0.05068358577305936,0.12027009750764446,0.0,0.03143566634833338,0.0,0.040090032502548154,0.0,0.0,0.0,0.0,0.03703966201127026,0.0,0.04121500622651589,0.0,0.0,0.0,0.03944313235316421,0.1457442815786844,0.0,0.0779967268008544,0.0,0.0,0.0,0.11961647021204475,0.0,0.0,0.0,0.04340723672910153,0.0,0.047986052362758276,0.0,0.42650537140448275,0.09175885600474615,0.0,0.33873913873259187,0.0,0.023095728083649184,0.0,0.20289472804791808,0.0,0.088515485643114,0.0,0.0,0.0,0.07318039245957896,0.25726912366509597,0.06345335464449291,0.0,0.0,0.18775003842917937,0.0,0.0,0.0,0.0337244489752497,0.035578925830225615,0.0,0.1305523729605152,0.0,0.0,0.0,0.08838499534991967,0.0,0.0,0.0,0.12504779313746006,0.3106552595376825,0.07888626470632842,0.0,0.0901161076085633,0.21245002593590437,0.0,0.04075769231321971,0.0,0.09001712182862866,0.0,0.08178096639926323,0.0,0.04168259771248669,0.0,0.04878692830638597,0.0
Mosiah 9,0.0,0.0,0.0,0.03139410856636052,0.2110958891714927,0.022777254251730543,0.0,0.09774548498367068,0.12279273244541358,0.09848477597151539,0.0,0.0,0.15578723109437784,0.0,0.0,0.03082477325940136,0.0,0.0,0.23961307529709217,0.025308291172524006,0.08007406739005839,0.0,0.0,0.030965651350106742,0.040037033695029194,0.0,0.040037033695029194,0.3433799353804032,0.0,0.0,0.0,0.0,0.06547036563144029,0.16372364326055144,0.11129262668832589,0.0,0.04851720280722914,0.04522798266799166,0.02596453851572964,0.0,0.11629327659979989,0.0,0.11945833788125995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555649201573511,0.06109170086015515,0.19695494372083105,0.5638188790193643,0.0,0.06919558696572677,0.038971187824137034,0.028946643186831884,0.10659567204445246,0.029466156215596107,0.0,0.166010780741297,0.043349852595422185,0.12180608062338166,0.25692901526621076,0.0,0.04284301188831107,0.0,0.0,0.0,0.0,0.04070381086301914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04243383362867062,0.0,0.12211143258905743,0.0,0.17979623935467148,0.0,0.0,0.0,0.0,0.0,0.146167296748058,0.046985037736480516
Mosiah 10,0.03011979829147798,0.0,0.0,0.0,0.21867921108000338,0.0,0.0,0.0675045690586506,0.0,0.0,0.03699152405632185,0.0,0.2689727791934135,0.0,0.11437418510252365,0.09579632921145732,0.0,0.0,0.0,0.10486982326585169,0.04147530762808832,0.042401296022248985,0.06504379522307445,0.0,0.0,0.0,0.16590123051235328,0.41044081726447357,0.0,0.0,0.08575933856474562,0.0,0.0,0.12720388806674696,0.0,0.0,0.0,0.0,0.02689727791934135,0.0,0.08031396562817628,0.0,0.04124990336118489,0.0,0.03591500420396133,0.0,0.0,0.0,0.0,0.0,0.08824857641563962,0.0,0.28564238096869493,0.4088512935894338,0.0,0.2628315828413105,0.0,0.029986510492244992,0.11042497112905197,0.15262343146701293,0.0,0.06878979350240189,0.0,0.22712722590676526,0.3629438557465625,0.0,0.0,0.0,0.0647458575523369,0.0,0.0,0.0,0.034889767069840726,0.0,0.0,0.0,0.0,0.037176296957352785,0.05363514062189577,0.0,0.0,0.0,0.0,0.0,0.02678247278961017,0.0,0.0,0.031076662967480417,0.021979104608425833,0.0,0.0,0.0,0.18625516551527738,0.0,0.0,0.0,0.0,0.0,0.07570907530225508,0.0
Mosiah 11,0.0,0.0,0.0,0.028174003758729037,0.12629580615735167,0.06132294970681926,0.0,0.029239898684680552,0.07346522566272598,0.0,0.06409216031934155,0.0,0.2563148128918827,0.0,0.033027784945293036,0.027663065375358845,0.0,0.0,0.0,0.09084964322073269,0.07186084200656644,0.03673261283136299,0.0,0.0,0.0,0.0,0.03593042100328322,0.37927302656920237,0.0,0.033196547041952795,0.0,0.0,0.058755047097022915,0.0,0.04993865132382738,0.0,0.1523927166071865,0.0,0.06990403987960438,0.032530473222674335,0.06957668942060598,0.06346000673109263,0.0,0.11207324046631367,0.09334044484644823,0.0,0.0,0.0,0.0,0.0,0.30580204800284355,0.027412751759186154,0.17675320555643506,0.22769449982694548,0.0,0.24839268465151423,0.0,0.025977575767902578,0.09566211630110355,0.0,0.0,0.029796599261343915,0.0,0.2842122085349061,0.3563442874266622,0.0,0.0,0.1867887341105228,0.05608990151283647,0.13257473655609187,0.0,0.0,0.03022530973771214,0.09566211630110355,0.0,0.2340133659482969,0.0,0.0,0.04646459045935805,0.0,0.07600913207044724,0.0,0.06538954917736092,0.0,0.09280755976242293,0.0,0.0,0.13460992186137746,0.13328483112317777,0.0,0.036528806601570686,0.0,0.0,0.031113481615482743,0.12215939845704865,0.0,0.0,0.0,0.15303734305725716,0.0
Mosiah 12,0.0,0.0,0.0,0.0,0.040384209876309966,0.05228949287746789,0.0,0.0,0.04698232161529774,0.0,0.08197615843356264,0.0,0.08940975962994972,0.02201392031603829,0.08448742928604072,0.0,0.0,0.0,0.0,0.14524991647160818,0.06893443449418774,0.04698232161529774,0.0720711108605393,0.017771876581596093,0.0,0.0,0.04595628966279182,0.0606379656277382,0.05455372378282852,0.0,0.047512378204782706,0.0,0.0,0.02349116080764887,0.0638733157453753,0.0,0.11138041058792345,0.10382938397416844,0.05960650641996648,0.02080381760837575,0.02224776668007379,0.10145951431623638,0.0,0.0,0.05969287863653545,0.0213386957034076,0.024879445339152227,0.0,0.0,0.0,0.22001159453761565,0.10518566093485929,0.0,0.08089705121180554,0.17568732839060194,0.1720891796025774,0.022366432161175138,0.0664524914204464,0.0,0.016911282946282975,0.0,0.0,0.0,0.15379588615636483,0.17426769561511957,0.0,0.0,0.04778189028035601,0.19728770621212735,0.19782911794104974,0.0,0.0,0.07731849784487493,0.10196271487438352,0.0,0.47889830311766757,0.024733114884210407,0.0,0.0,0.0,0.0486091951180823,0.020908891261248896,0.020908891261248896,0.11945472570089002,0.0741901114056846,0.2260736525362802,0.19708825021572496,0.0,0.20700663414612755,0.0525682003983509,0.0,0.0,0.0,0.0,0.04687386796841212,0.0,0.023890945140178005,0.41532807137778993,0.18175877454843115,0.0
Mosiah 13,0.0,0.0,0.0,0.02149230839523031,0.024085930759104847,0.031186473840465214,0.0,0.0,0.028021173344581863,0.0,0.0,0.0,0.03555048348898473,0.0,0.0,0.06330762968189335,0.0,0.0,0.0,0.10395586121257307,0.027409227867862665,0.11208469337832745,0.08596923358092123,0.10599493963475633,0.082227683603588,0.0,0.0,0.07233133177328538,0.08676508088740824,0.0,0.05667461887434922,0.0,0.022410403625971253,0.028021173344581863,0.057142937738891966,0.053933895035950793,0.2823251631917952,0.0,0.0,0.0,0.07961401291874533,0.0,0.0,0.0,0.07120399512853436,0.025453628969147286,0.029677173311011395,0.0,0.0328076721715412,0.0,0.05831964796212039,0.0,0.0,0.019299431932145516,0.4191334028650119,0.18948432843860605,0.053359106245958764,0.07926712504838686,0.0,0.020172438254425044,0.0,0.0,0.0,0.05003283677200129,0.09594152679567945,0.06507381066555618,0.08799057525118763,0.0,0.14975702957357218,0.0,0.0,0.0,0.16139991271780119,0.024325021071321274,0.0,0.12496062791948383,0.029502624633868917,0.024568198594802765,0.0,0.03021404980766666,0.0,0.024940941457592774,0.07482282437277832,0.05699610339569474,0.10619623214919004,0.32360337021570473,0.49631072964574613,0.041074431287476884,0.24692559156116192,0.0,0.0,0.029853890350128986,0.0,0.023734665042844785,0.07455063859573077,0.028021173344581863,0.02849805169784737,0.23780137514516062,0.10006567354400259,0.0
Mosiah 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09290434142078771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416537946761349,0.21180030152187654,0.0,0.06872156940980662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311422668844774,0.0,0.06755260711355433,0.09430863855425674,0.0,0.4599400381056999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07334510335033666,0.0,0.24003724913530286,0.10139234087436588,0.0753112254728379,0.0,0.07666285587062915,0.0,0.0,0.0,0.0,0.060768983798408255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08762577143382884,0.0,0.13674517505896208,0.7462673529068159,0.1121210748837179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10248454771638078,0.0,0.0,0.05520059772491132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06338120204530813,0.0
Mosiah 15,0.0,0.0,0.0,0.0,0.05858567173041875,0.09482094220897622,0.0,0.0,0.03407880059703046,0.0,0.029730854722793524,0.06287809700550016,0.021617899847569937,0.03193575689818249,0.0,0.12832249276105895,0.09734144531157171,0.0,0.0,0.0632145381920786,0.0,0.06815760119406092,0.02613852329322817,0.025781792701450795,0.0,0.20333831224108315,0.0,0.0,0.05276099351704942,0.0,0.0,0.0,0.19078564874988727,0.0,0.04633074560642945,0.0,0.28276567341062614,0.11296954101825643,0.0,0.0,0.0,0.17662568071623372,0.23207381712777758,0.0,0.0,0.09286861068700679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24965104468882818,0.03244714843719058,0.0,0.0,0.09813329261765338,0.0,0.0,0.0,0.02028298442620942,0.15557626705767788,0.07914149027557414,0.0,0.0,0.07805638185630143,0.0,0.0,0.0,0.2804162906308439,0.0,0.21880306514993964,0.43421331729404306,0.14352205021865197,0.23903488426973177,0.0,0.0,0.0,0.030332683081590546,0.0,0.0,0.0,0.0,0.06353719581889514,0.04995391649982462,0.2649759300489733,0.07626107682753704,0.0,0.0,0.0,0.0,0.06800026668698828,0.10223640179109138,0.0,0.12050390053287059,0.243395813114513,0.0
Mosiah 16,0.10699299767795806,0.0,0.0,0.0,0.0,0.041908526639204725,0.0,0.0,0.0,0.0,0.06570153639743982,0.06947643479353784,0.0477729028281993,0.07057409932507237,0.20314274356470424,0.0,0.3585210590001669,0.0,0.0,0.23282727212738746,0.07366529234029107,0.0,0.0,0.0,0.0,0.2995684594845991,0.0,0.04859958775680339,0.0,0.0,0.0,0.0,0.06023040643573678,0.0,0.051192627947686094,0.0,0.2678045997776898,0.24964880694542127,0.0,0.06669464907459176,0.0,0.19516052764879688,0.1465298927910809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938722316454894,0.2121915916363685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044822903746041025,0.0859511092766476,0.11659531379929994,0.15765618499768325,0.22977487577226924,0.057498338133912676,0.0,0.0,0.0,0.0,0.0,0.0,0.431801138964874,0.07929152469880572,0.0,0.0,0.0,0.0,0.0,0.06703150313365341,0.0,0.09513798934701045,0.0,0.0,0.05519600922525235,0.03903761681229886,0.08426380542384881,0.0,0.0,0.0,0.0,0.050090745102209046,0.15061992523816084,0.0,0.15977928951011244,0.13446871123812307,0.0
Mosiah 17,0.0,0.12924775475621278,0.0,0.0,0.12377583463598203,0.026710834273362495,0.05053727595211444,0.0,0.0,0.0,0.041875555905980945,0.0,0.09134566584889825,0.08996226888589105,0.12947513530854968,0.036148141516367784,0.0,0.0,0.0,0.11871590206267832,0.04695133838371688,0.04799958605009919,0.11044739920909839,0.07262669786605933,0.09390267676743376,0.4773326645259675,0.04695133838371688,0.030975451499440886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17068804026181786,0.0,0.0,0.08501705314951133,0.04545895368589117,0.0,0.18678469496824132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3496504676020987,0.035821049348594355,0.0,0.0,0.0,0.02704850250258096,0.0,0.03394566265048736,0.04166816741487827,0.03455489439812522,0.0,0.03893609302478061,0.0,0.14284171380190763,0.08217274691849333,0.0,0.0,0.0,0.14658864952336056,0.0,0.0,0.0,0.03949630161912939,0.08333633482975654,0.06163630391736935,0.3363713662843466,0.0,0.0,0.0,0.0,0.0,0.0,0.1708928960172456,0.04881646703047482,0.0,0.23096861469361935,0.0447456929918597,0.0,0.17416721075739827,0.0,0.0,0.0,0.0,0.04065690194642025,0.22348099273475622,0.0,0.0,0.30551096385438625,0.1142733710415261,0.0
Mosiah 18,0.06336603851181527,0.44036275418746196,0.0,0.0,0.025558743006717302,0.03309347179256718,0.06261331634490898,0.0,0.0,0.0,0.025940925580798,0.10972547209222092,0.24520816414595958,0.0,0.0,0.022392926581455138,0.08493288243135777,0.14309025660382302,0.0,0.07354171936438444,0.2326820310475032,0.029734618745846715,0.06841957560894603,0.08998107481856546,0.0290852538809379,0.059139279992142614,0.0290852538809379,0.2110742296486703,0.0,0.0,0.0,0.08970426150638248,0.0,0.0,0.10106187957639239,0.028615928866565495,0.3172117232238339,0.03285626423878947,0.0,0.0,0.0563215130657271,0.0,0.26034466828415526,0.030240657370572573,0.07555799403159108,0.05402014710723583,0.0,0.0,0.0,0.0,0.27848606277096827,0.0,0.0,0.04095911641221318,0.0,0.16755913451438267,0.0,0.0,0.025812453270458113,0.0,0.0,0.0,0.0,0.21236902650635073,0.1866483340229299,0.09207061277962104,0.0,0.0,0.13621234987827557,0.0,0.05320043673606144,0.0,0.024467033305037297,0.025812453270458113,0.0,0.018943107177945673,0.03130665817245449,0.0,0.0,0.0,0.0,0.15879621662182825,0.02646603610363804,0.030240657370572573,0.07512662981359808,0.0,0.05543781649462387,0.04358606042354605,0.10789250566647476,0.0,0.14784819998035653,0.0,0.03265363830586279,0.07555799403159108,0.13844123799266772,0.029734618745846715,0.0,0.14719979775527647,0.17697418875529225,0.0
Mosiah 19,0.0,0.0,0.0,0.0,0.11346327778719614,0.02938246049076776,0.0,0.0,0.0,0.0,0.0,0.0,0.20096417733269523,0.024740080973767786,0.0,0.13917291581659708,0.0,0.0,0.0,0.0,0.07747113947825963,0.0,0.0,0.0,0.0,0.05250756308414465,0.07747113947825963,0.17036813050306918,0.0,0.0,0.0,0.0,0.04222810199644144,0.0,0.01794581543084288,0.0,0.0,0.0,0.0167470147777246,0.0,0.0250028864122632,0.0,0.07705011004173669,0.0,0.022361709164378893,0.0,0.0,0.0,0.0,0.0,0.7417721949410517,0.0,0.4065122714709321,0.181830366312445,0.0,0.01487695120232706,0.0,0.056011378086506164,0.0,0.09502771506729828,0.0,0.08566098709289452,0.02796046698800021,0.18855454543718056,0.18078338288057874,0.0,0.0,0.0,0.0,0.0,0.023617342723769495,0.026253781542072325,0.0,0.022917915446978562,0.0,0.0,0.0,0.02314702611888359,0.03339477308052521,0.0,0.0,0.0,0.0,0.0,0.016675533819319358,0.0,0.0,0.0,0.08210891617707815,0.0,0.0,0.0,0.1449597436339886,0.0,0.0,0.0,0.0,0.0,0.015712878786431714,0.06061029128848936
Mosiah 20,0.0,0.0,0.0,0.04882232338609932,0.08207106553783557,0.1239765941119726,0.0,0.0,0.031826706594967925,0.0,0.08329828281830011,0.0,0.20189283178820652,0.0,0.05723337056154282,0.04793692565573444,0.0,0.0,0.037263256018129354,0.0983950199893964,0.0,0.0,0.04882232338609932,0.024078005605422056,0.0,0.0,0.0622633065801835,0.1643091847484509,0.0,0.028762907978280034,0.0,0.0,0.05090788541276451,0.0,0.10817245772364553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238498531420671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49679994702232605,0.0,0.4288103007704484,0.04384094484556753,0.0,0.017934837023060556,0.030302881998840715,0.0,0.0,0.0,0.0,0.05163409565076901,0.0,0.1704832695413493,0.49037071136258964,0.0,0.03331350174865163,0.0,0.17009541257106622,0.0,0.0,0.03165012016188174,0.0,0.0,0.0,0.06082775629000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032368349417851626,0.060309328958862096,0.0,0.11867669364931853,0.0,0.14847901392044197,0.0,0.12660048064752696,0.0,0.17475552225872454,0.0,0.04233765074496064,0.0,0.0,0.11254041276743362,0.0568277565137831,0.0
Mosiah 21,0.04040126284316683,0.07657332968361057,0.42650668319297835,0.0,0.24443823183679003,0.0,0.0,0.1584579740443869,0.0,0.0,0.024809334244307323,0.0,0.1623542737607298,0.026649246199589496,0.0,0.021416105548631107,0.0,0.068424196972673,0.13318064319787382,0.08791711628259179,0.027816501106146252,0.05687507894003713,0.0,0.06454194995517801,0.055633002212292504,0.05655951479922514,0.0,0.34867898340319825,0.0,0.025699999101828987,0.0,0.028597065024001517,0.022743399422131317,0.0,0.01933067455098512,0.027367648920262867,0.16854131050697302,0.0,0.12627554625834542,0.0,0.0807969961465285,0.0,0.08299598349677481,0.0,0.04817467603254929,0.0,0.0,0.0,0.0,0.0,0.35511731155706194,0.0,0.30104413812289155,0.33296543152189495,0.0,0.08012494698591807,0.0,0.020111238468840387,0.02468646613466979,0.04094436032441487,0.0,0.09227135259415223,0.060236291822066204,0.13540339685320096,0.22718994728980166,0.02201358042731743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01811677367253502,0.029941003618144838,0.02493325702872646,0.0,0.0,0.0,0.02531153847120603,0.02531153847120603,0.0,0.017962366684725697,0.0,0.0,0.08336951108951639,0.04422258610843928,0.0,0.11311902959845029,0.0,0.09368767793187735,0.024087338016274645,0.01891459630821554,0.0,0.0,0.0,0.11847797224655085,0.0
Mosiah 22,0.034697630454723107,0.0,0.14651790799061698,0.0,0.0419859521233424,0.027181714725030334,0.0,0.07776441822537383,0.0,0.0,0.0,0.0,0.21689729138164357,0.0,0.04391920966007159,0.07357078109071312,0.0,0.0,0.05718945914315311,0.0,0.0,0.0,0.037464818790992255,0.0,0.09555807002084345,0.0,0.0,0.15760756057261563,0.0,0.0,0.0,0.0,0.0,0.0,0.033203348351475814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45747564719622547,0.0,0.32905644590134037,0.1682112751246824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907196889218773,0.30661163634411726,0.0,0.0,0.0,0.074586417116238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05053716155975209,0.0,0.0,0.049677043671731654,0.030853073268438894,0.18803225480076594,0.09106901339217587,0.03579992657908011,0.17723757291935285,0.05465319123230304,0.09714949509474931,0.0,0.4827681411336681,0.0,0.12995468492168344,0.0,0.0,0.0,0.0,0.0
Mosiah 23,0.0,0.3946786861569143,0.0,0.0,0.09162892196299756,0.07415073052420972,0.0,0.1697108067988585,0.0,0.0,0.06974929415737008,0.07375675749964108,0.16905369518093297,0.0,0.0,0.04013968374180268,0.0,0.03206145044127153,0.12480861392733979,0.016478090449549974,0.0,0.026649892953916118,0.0,0.020161566827959023,0.0521357888654776,0.0,0.0782036832982164,0.2579686205411393,0.0,0.07225332125181601,0.0,0.02679939037937172,0.0,0.0,0.07246202268010886,0.0,0.09476785897160399,0.0,0.016905369518093297,0.0,0.07571791858339535,0.0,0.05185244848922211,0.0,0.04514630953604752,0.0,0.0,0.0,0.0,0.0,0.44372513775583233,0.0,0.35906161320743907,0.3670993992566112,0.0,0.15017623183357123,0.0,0.07538800646664053,0.0,0.03837050743657444,0.0,0.08647097165138816,0.0,0.14275309542800543,0.16728508154935212,0.06188927447878629,0.05578970308300968,0.0,0.020346903689852827,0.03206145044127153,0.0,0.0,0.04385755365168224,0.0,0.0,0.050933739842619605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03366642531444135,0.0,0.0,0.0,0.12432797013023104,0.0,0.07950608823843158,0.0,0.11706435153518673,0.0,0.0,0.0,0.0,0.1696230145499412,0.11103018533289313,0.0
Mosiah 24,0.0,0.4617434202020077,0.0,0.0,0.2063575450198189,0.0,0.0,0.16380248586554885,0.0,0.0,0.0,0.09491864783164325,0.21755766795462808,0.0,0.030837049830512286,0.07748451737144717,0.0,0.0,0.0,0.04241179025057898,0.03354715385075907,0.0,0.026305220264454504,0.02594621464326839,0.03354715385075907,0.034105848493551985,0.0,0.19919014995916837,0.0,0.0,0.0,0.03448852666190878,0.02742891050862322,0.0,0.0,0.0,0.20326356834780604,0.0757933319675957,0.06526730038638844,0.0,0.0,0.0,0.0,0.0,0.058099444729132844,0.0,0.0,0.0,0.0,0.0,0.35689772293828625,0.07678338647805315,0.3300583079655395,0.16534895137025885,0.04274938844711418,0.19326398482421525,0.0,0.0,0.029772280643460696,0.024689783051480944,0.0,0.027820188902278067,0.0,0.1632987042049672,0.33270794775961565,0.0,0.0,0.0,0.05236945471229266,0.0,0.0,0.0,0.0,0.05954456128692139,0.0,0.0,0.0,0.0,0.0,0.0,0.03548372070837909,0.0,0.0,0.13951922022225452,0.0,0.0660116615931079,0.0,0.05027249481000679,0.10666631969255504,0.07674742758220658,0.0,0.0,0.15065182274399935,0.0,0.04562262305782967,0.03429613624292071,0.0,0.07276344445359652,0.1428863661793463,0.0
Mosiah 25,0.02847397075590362,0.4857056282377706,0.0,0.0,0.0,0.0,0.0,0.22335577660007336,0.0,0.0,0.0,0.18489714424958023,0.17799276350857976,0.0,0.0,0.09056175775459029,0.03816518228631493,0.24111976290929263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621456691178936,0.0,0.03622565095021508,0.0,0.08061846941359294,0.0,0.08016874822774162,0.027247715696081753,0.0,0.2138119458616876,0.0,0.025427537644082822,0.0,0.03796269627134882,0.0,0.038995896673137846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12513965198863947,0.0,0.1928815042337721,0.165647378196507,0.0,0.06776447774373164,0.0,0.0,0.03479701698998152,0.0,0.0,0.2276082636204713,0.084906574254556,0.143144251847321,0.41173394195617286,0.062058856699939366,0.04195692894429648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294477988728934,0.035678092985053665,0.0,0.0,0.025319005778266235,0.0,0.0,0.08813564924611147,0.06233432001817241,0.0,0.03986197106295697,0.0,0.044019419425515655,0.06790502177374105,0.026661229092295177,0.0,0.0,0.0,0.11928687653943415,0.0
